Video_id,Views,Likes,Comments
jVrCQAXFGhQ,46139,2251,54
gcfibLosM3Q,4594,598,21
7apF2Z-O2Mk,331000,13883,437
tcoFlUM439U,30879,1983,60
GtZhAefNO0o,23322,1578,32
z3xAAdPpdig,55954,3114,134
0vk2EwQF77A,22937,1517,77
5KKT9AjDRtA,35691,2816,116
Xy8sCcEF-2s,34361,2194,45
L76-oh6yQwI,35998,3094,70
2P5wSoV-_eA,6241,640,40
G2KO78QZ7pI,3397451,125547,4067
N84slnLKpQk,35174,3145,106
7mKtRalhezo,14980,1781,93
yby0RX2CP14,16805,2048,40
vGD3q1OMtzk,11082,1197,51
chjhfNFlNlM,19086,1484,43
kVllCkh0D6A,215703,6756,152
jXNzJ6ci-OM,1191826,62512,2605
gYJhcnAqLdI,19612,2517,73
NACfvQrDt18,11894,1061,23
4o86s1X9QPc,16681,1533,52
ZrDq-U9IBj8,134010,8720,196
hsD4cwAoaW8,5574051,143382,3072
CjizOd2iN7I,20189,1388,40
cUiLE3qg9rM,59553,4134,87
Ouil9BwgUUQ,63419,4920,149
2Q4Q0DAcYmE,60052,5457,245
j_hMxD1acFI,21189,1880,43
h3zNiMbwGAo,11015,1059,45
K1pEfkOVP7E,57258,2869,58
0rAiRbOpowI,177549,13619,359
AA_LAOdpq4Q,1706014,17465,549
mfZ2cUZEGFs,63410,6122,121
i9fNiylmyQU,40886,2258,90
CGpyz3NLlQI,18221,1757,53
pA0qWCFGc5k,35827,2977,52
qfJMy6GqIYA,73159,5072,98
oQ08lULoRxY,125939,9697,134
qZbZXOWdj24,5462,573,13
hiv8TJjn9Pc,102527,5749,215
ukZY2adVyN4,58363,3889,163
QV-NlWS1YrQ,115820,7791,365
tdNYR781hII,65723,3297,142
JM0sR0YbkhA,3346,352,30
HfqUt9sHjhE,47385,2860,72
HYvGsWxnl1k,3890,369,36
oW9YzIZQHQY,32216,1551,37
kwo3YQm7VTg,4929,702,33
eTRZt_8tTZE,29012,1479,54
KHTiZnVkvPI,35246,1904,99
5uKCTK2pKjU,34424,3301,171
FVumZhh7KZM,10322,728,34
8hgD8pR-hyM,39382,2092,52
-pW8xjVNEqc,26907,2084,61
dSL8-JxGTmE,7200,854,41
ngVwtcgXbdU,20169,1599,219
Orm8qjFKNgw,14875,1357,82
A280b9MOPls,23056,2644,108
07Xbk3RdxCY,60923,3122,102
JEqs3V-3KA0,76597,4018,113
6cvvDByIaGI,99473,3990,102
7LtRNr8KQBg,121087,5802,383
HwDx3Hhy-w0,14577,896,38
DRUq3CjrxMI,41652,1920,249
D6l_bVwxXpI,23682,1276,137
2V9vI87T0Ns,75892,4409,349
V_WLRE4ApRc,59294,3018,436
xhds1wQFVO8,32550,2404,397
YM4u9A9jmsU,25680,1463,173
AJ8TjNHQZrs,9438,903,25
5QxvbwMStlo,22777,2336,66
rwmTir4P6l4,17315,1674,75
NrD1vLgb-O4,17207,1447,57
bmpj50EIh-U,7054,551,13
1RtJlekI4Wg,20723,1989,70
t1N_uIzQaCo,41248,3872,141
Fo_0WyqeE5M,43946,4718,216
kU2vgVSI1AU,5934,780,37
QvIGCDU6jV4,21473,800,32
gnflvXfSPTg,10797,570,27
8d4YPGXcQAQ,53734,3888,89
RZDHTsyosSk,15742,1241,36
xE9boHgYDv0,24438,1173,87
T2YP_MBy2VU,16226,1055,52
B-Be0cKcdvI,16353,1307,76
gnscwPRED80,35544,3922,504
RGug1ja3SA8,12787,927,38
ytNp6NrRsxo,14631,1582,108
gs_x8LReYBU,28802,2295,84
09crXY4tot4,14030,1245,119
gUcVS_LbGvE,29656,2013,96
WCt4JGqHy18,37454,3367,99
HKzAZXu0eyI,9476,985,102
lH7_0CjIUSs,185025,9700,317
W9raSqw3wK8,6629,838,148
rtrYkubMROU,17247,1381,60
UpfXW-XGwdo,16261,1881,107
V2G31EZHJHE,9385,900,75
4RMCpM1viTs,31890,2312,107
JTGlZM1d3Ik,14412,737,71
mdyGEDTB3b4,42805,4125,169
UdRl05mvWjA,126801,3307,171
rdy6iP8fCK4,297641,10129,510
BMBGF9i43j8,7705,790,30
zwcknUY1SFw,71388,4008,158
u0_zmsDeqIE,58565,3304,167
FYIcgijaDxM,81118,4482,125
2hI7YqW_ylk,75684,4128,106
SiJmZyj-pGw,5111,521,35
OY88Do1ra8k,3611,542,34
GEwOq7LgzKY,58449,3492,89
LlIzOYjH60k,21033,1122,39
34MJuO8Q58o,16437,1278,39
BtGBVEygfW8,38494,2054,64
_Dg7lhc5ip8,16153,1363,35
Ba1nc0WHIPQ,61025,3613,115
LazMa0Naf9U,187878,13098,418
4-xFB8cX4BA,47277,2579,101
Yv_S6onjBvU,672767,30746,1194
Kk2WrMnU4x0,4689,480,25
wKQL5QTDKnA,76282,2739,244
ZORrAwVVJY0,16903,1225,38
GEC8uGcnuKI,14109,1031,43
6qe5zZATuHY,83945,4364,134
xpfyeWF-Jfs,26938,1561,118
54OE-q2qil0,205920,5848,696
z6KB6qZa1JQ,16273,1281,53
DodWU0icQ9U,17510,1044,107
n5Pqa96GI_U,118042,5379,163
LNa3YrWD2uw,19866,877,42
Qz97S5eP8P0,58498,2896,84
n0EicPsmJGs,88895,5069,158
hcxr1tqoiFo,68343,3797,101
UhfX_UZXnpU,734862,29466,2478
N0JzHE06o0U,65799,3768,111
ROlURnNkESs,19156,1257,41
G2JPsTVCVIg,7895,930,57
5yZmkAjEUTE,6960,824,49
kIfMiqaPu90,6214,632,19
HcXMexAMepo,5463,465,22
8NFfCNU_XrU,13574,1512,159
wCYk1nIyQlg,9889,1225,68
EfnJ3dRhYy0,72688,3060,110
iT_KpJNoba0,11299,580,22
Bvc8iey7Ys4,249132,8762,517
jmCZG7dMazY,92160,3882,158
iQ1Wjw1cxhw,121786,6394,323
isSGuJIcWnM,57644,1554,67
yx0Jd9KioCg,32566,1103,57
ZCoOvNZXG6E,7685,783,38
38I_ZO7LpMM,6254,920,121
fK8OinOPShA,13030,1196,81
8jfKxlMCftA,229713,9781,397
XzAfXwY6rt8,155223,5463,137
SK-O6OsbNpw,301960,9620,169
vGTGEghHXiE,71220,5440,228
fykvlId65qM,8363,923,38
dloFFMyfVUM,173268,8253,269
7Dc_JIzgNDs,35396,1899,61
Ylr1tPb2jMk,12869,1030,32
W3SSYM-gQmo,35142,2319,138
voEQ_7TOK_k,12842,1383,77
Y7NzdCC7s5c,3528051,66538,1890
0AuQ0ZgQU1A,277969,9895,771
QF7fMe938Ng,69563,2871,88
uo0U4eCPMwo,49089,2713,54
PhMd5vfrkh8,39848,1804,45
3WeljKyolZE,26970,1203,69
0IdjwFpieWA,121070,5419,194
cwpHVDLYKI8,52762,2588,110
xKf7W-dU_Zg,50369,2246,94
voFEsh0q6ao,99311,2563,79
mno1QXxdLqY,62654,2987,70
WZXbPvVmcsg,8744,752,34
mdwAmCGzDIQ,62378,2667,68
vfSnt4x9yH8,62203,3260,96
tqtWDnuvOMA,182219,6610,198
9HxrWyYUnyk,74763,3399,221
7cSKpUwzXew,140342,6131,197
D3XiGjzmzd4,28031,2038,105
wHJwPD_7vyw,197720,7420,188
NBr2_1-MPPE,225982,9490,350
SXTvaLiJ9Bs,81149,3676,345
Bno_fvq1n0E,132989,6234,223
05XM4OvxDVU,136026,5921,292
8ZHbAxC_noE,175581,7440,328
goEw1wzqvYI,88334,4523,261
eHXDhZxAM10,58194,2530,101
pxI-gby2mXA,80768,5485,176
Y7jg6dMfYOE,107780,4172,335
OZ_UuQtTgMg,331978,15375,800
bQL3PnK0gBo,244095,16441,507
So8mEdoyN80,54096,4816,206
keelqP6opf0,66809,6469,180
s7vS1u_VdGM,57249,5251,178
2aZoEtwSbgE,7510,1037,46
-flaaki8PV0,48936,4329,109
mACbXxhc4Ss,58248,5851,171
8q1S2sP25G0,33968,2645,345
4VDzQi-fa9w,22142,1053,43
G21-qBaJuxs,80813,6752,265
aYZcZFGZQSU,44903,2166,139
OLE2VuYMtVs,39628,2825,141
tHakZzuYxdw,43928,2564,473
v71OIL_O5s8,13653,1511,39
awyuwxbLKlk,30930,1469,62
F7DelT3wtnw,9614,912,25
dVQBVOYy7So,26787,1094,45
c3FjSWPPAmA,10161,976,25
8oiacGrxrno,14252,802,23
Qtt1HuNNlbI,33260,2174,76
PvAUIqXO2Oc,69065,6198,316
MJJtxpsrPHM,8439,1354,100
m4wPCv5FXeY,14683,881,33
OruwIEveedc,8733,1500,80
B0FK-IEQ7QQ,13382,841,22
sN4V52mBU2k,22322,1233,64
YcoI5fsS0_U,42475,1891,113
hTvzYbsgDDY,25782,1490,52
ZpGSJC9y1eA,27693,1836,97
zl7hoT3NkOM,21670,1359,36
-duZPNoxzvQ,62364,4300,88
yhFQhqmJtSY,9843,880,57
CpskHhMyy3I,22909,1152,59
kn69YOJM3_c,16423,1290,41
jTJNAMqjeuo,12163,1226,47
QTpVV7wUoPE,33135,1726,83
wz6O5pUURMg,16712,876,19
vva6QbSVL3w,43672,2143,64
9ztYo4HH570,22301,2319,153
pbb8CC6uMxA,42379,2853,72
e-uirLdaynk,72983,3710,120
7ymRT2YX1Ak,229112,8526,167
lBmVCgKMecI,19130,1749,58
-v3suksvBHw,7891,852,38
dm3PuxO7va0,279669,12510,210
SrjvT9SaaoU,8629,1177,39
LqBPjickMS4,44768,2036,118
o1DkiEte6N8,89903,4186,357
31dwp56aT_s,27314,2896,261
uqS1pXid3lQ,1417128,63769,1285
BlR7K9q8wts,25344,2592,71
yX9JIZ_WfRg,69601,3564,121
ZSmL-yeXNrk,9767,842,63
QDiRUve6KzM,316452,10979,560
KfhipfoBNdw,215266,12860,257
PcRnncVYsWc,1854693,128774,4525
D2kIhOpj2oU,11232,1296,38
do-i2u5WPXY,74300,5013,132
5kJIxd8MEkQ,92052,6139,162
idMBKo_J0d8,29692,2315,65
6Iq0i4WvQJI,32602,2597,100
yOQtPB4ZnBI,151938,11230,291
JRq04w_IosM,155996,4994,84
3YxrmzCY7PU,354163,12583,281
X6lsblug2Hs,178148,8858,294
yR0egV-I5U8,225893,14324,438
Nifqays8Auo,401909,25813,688
JZjz1ISMdrM,45018,2232,106
6uGblJOIdEw,1535218,78181,3102
StovbnDFCio,149383,6266,300
0_9yCXj83so,402400,13296,483
mDwK-40teS8,11424,1076,53
ZRQob4XlmOQ,284203,11899,371
MxheaSAxlRs,24851,1107,64
DOyucDLyYeg,38372,2186,116
whF4woqfVlQ,116606,5838,133
HcCH--AplXI,61675,3219,135
Mix6ld4qnjo,60114,2639,43
ayPeVbYdhCw,109324,4971,137
_JdEoHL3ohk,423179,15659,525
Z6bYisE6vQM,119530,6325,115
B0YxQpePUgw,264057,10356,2082
65JHdcvp7pE,7465,634,18
1400bwd-XDk,98738,3789,167
LTOWWezszBo,104750,4888,179
-tpkYPIeGZs,57212,3348,103
psFYwgk8zz4,118031,5543,113
lgOlD7zjvcg,43044,2848,258
IJ8gGFGtSYU,194959,7609,284
9rq_CMCw23c,7009,559,72
DLPt-G5y5m0,5305,621,34
MSc3p_aYXhA,9413,830,58
BhPKDHA6kds,206085,9108,375
5HjTAX2WCFA,38063,3526,176
I-fPlExG5y4,585571,22382,853
5GXR9wNRUDM,6013,470,36
NHVv7uf08_Q,58200,2162,169
hbWclO-VjJg,6434,543,50
h-ZtWG84zPo,13835,1392,85
zXslfrHjRgk,7100,779,75
YRCcLK5Nbfc,143351,6000,332
-J5z3hm2e9M,387173,11260,427
5tvWygX_Foo,277566,10150,404
49B1MAUbVSw,164333,6597,694
WSPNaiEBVp4,1070465,29769,8326
Et_vXFDw-go,145770,6966,268
M21YPvUDNoQ,7535,646,89
xrI4FdU3Kuk,364895,7093,753
8OzOxrBX9Ws,182391,7197,230
qmGf0iQGNZE,7738,1477,102
AaKf_626QXs,12018,1358,83
4yTBAqBzVYM,141237,6126,659
XNmZh6niFqQ,61782,2946,166
6IIR31P6MZY,73024,2992,151
W65xnufCjpY,12325,563,40
zDOkokddFbg,292477,12348,500
PaEvNNdkarI,72245,2848,148
bN6ZmltS4lY,11005,885,46
muVfmU9FeWA,355991,11611,11799
Z1iPwS_s5ss,34370,1468,137
Rz2tC2-lmps,213394,12152,597
d2XdF-qMQ00,6101,444,37
4Ir9d6svZss,89428,3265,133
M8Of1ZIMFE8,8536,584,77
cDd4ZRD9big,4994,509,48
Rg4WQaNkupc,56408,2910,202
4nKJMgwpmnQ,85185,4346,85
18xpYkUjafo,3908,452,46
Q5mzjdIizlU,359778,14776,1331
m6GDJ8jVyVo,65840,1983,149
9r3BjuFQIbY,8933,839,75
FMd_GC9V7Mc,13615,1228,91
qlH261uEyEg,3298,335,26
QwPDnI4GiRE,77652,4169,153
w-dQoi4MiPU,2049,237,27
Vxs4Nsxurg4,71711,3629,117
5Bub06SA3lU,5989,595,60
MrEop2Uy6kA,6260,454,68
04jPVDeDNak,2656,216,33
Ndems6Q0fR0,59493,3056,84
VYfSOziPzf4,142282,6631,192
W9447k55Nuw,105667,4911,98
g3WF5ik7y7Y,5156,427,19
zcHjPoK2rRw,36589,1708,38
R2jSfLMNrE4,71690,3321,102
bhdyZ1RIvkk,157047,9208,295
fNNqeBVHdmg,165706,7135,272
zwHXTUf8IBk,124943,6758,202
rFu3GbvGyTI,72514,3620,124
oK_d2gxcXIs,21981,1141,29
KFk-z50novk,23446,892,40
x_PV9HzQv8E,25587,987,25
DPqklWwRzZI,15365,495,32
Rs55BynS8TI,93585,4971,258
FYaOdxMogn0,3247,288,26
tEKJXdVAQNM,121908,6405,171
Hnd4betO79g,17563,940,108
ZaKwwmE_Grw,54079,2373,135
iDgXSCMkoFQ,132750,8228,185
GABx_r8zno4,22009,1398,142
Z8LAax0C1zw,27281,1602,35
ofsfvC90XFM,53484,2968,49
P9mlRUucTgU,43184,2136,25
XLCZ2rHG7H8,43169,2656,82
H6Fw8hQeotA,22953,1050,40
nN_DAbRIrFw,30134,1452,55
98BxA_DIXgo,22265,1285,41
6QVPVvwLXZ8,20280,946,28
YzMYzF3hh00,14080,654,20
Ty02gdMK3gk,19150,838,21
bASBQYooVUg,14786,658,12
CJPWRFMjYWw,76423,3759,57
buSMOyGwInM,103552,5792,149
xY0VUWZDhMM,71744,3987,118
2T6sKpJMTqc,3541,288,25
3qty_zBsBLc,72292,4617,189
Vit9UeD0e5A,67825,3558,113
He-8ANdsU-g,69707,5009,82
XmwdR1ppZ8w,93340,4344,143
lpawf5-Njjg,76260,3841,122
wutPZG3j-FE,74564,3511,119
h21_-lcA6do,9411,164,29
SeCCQKuY4Fo,94805,5001,78
6pqroqZluNE,3072,268,23
HAFhciP7TjY,114732,6024,224
f6vlA0E5fd4,79003,4924,171
MfPkdJbgeb0,51357,2749,85
58ZsPcVNR0c,45867,2351,82
7DRVtk123qY,42082,2596,97
3PZR1fI_mTM,125747,5999,223
AxkHkPetook,292206,19364,787
mLxwLqfSAIw,110979,5391,169
neyDqaZdaQI,214659,7768,241
19rAsFUq3Ac,79517,3577,208
RVnpqItsxjI,202389,8825,809
YW6BigbyKyk,7430,751,122
N52UFy1BFRQ,9023,960,164
JIk2tD0Gvw0,19690,852,87
O86S-vuIdlw,11132,820,30
aUsinFT8XoQ,22127,1837,97
lyy3-7jz3nA,55221,3373,249
zg3U123uzJo,12419,1225,44
GaIbnqAlF6Q,7222,84,17
Z1gD0dyb_OI,18416,1450,41
0axT2nRxU4E,30844,1923,103
z6nMTw4zelo,12415,711,21
pMcTx5vsZso,29128,2008,77
VTgnWgfvmQU,6298,606,57
SiqTY-DpBZA,114811,4690,158
Ai0xwRoybrs,152632,7255,668
CMM9fUZ_Efs,26032,1159,114
g5rKAdB0Eog,6091,522,49
FJF3ExOgI44,11129,937,71
GswDIK5M6LA,107662,4332,196
GwD0AlbPs0Q,132917,6152,340
Y8gw6fnI9OY,3662,249,93
4vWMPJmpOVo,9239,192,16
-AdhLmhLZvU,226426,10798,395
2of5DuORwj8,10314,814,104
DVAuT0S5PrU,5879,550,86
rN99qunDdEw,18092,1361,57
M1IjrEZqIV4,24117,1299,41
EtWoUik9gfA,100900,4201,131
XeFXvzbQQMw,112643,5947,181
eCRwjYHkmS0,22250,1456,48
A3VopHYATEI,276180,9832,290
6daBnQb9u9Y,31777,1953,164
oPoJMJ2HGsg,18073,800,109
cXbgkTEIdAY,12617,150,22
pkCKgk0SmIM,334159,6648,871
OLnD7TWiqcg,40727,2647,113
QXZNf4m_pp4,22750,1363,82
0xOVeze7qXY,83042,4618,172
woEoYb1hEC8,32353,1741,38
JGe9ZwO_ARw,16147,1170,33
KwobHZ1N4zg,20877,1285,36
i2DO1lPGg9A,2718,135,11
TiCS66Pktjc,15215,1076,66
PRh6_STF8MQ,5727,313,106
nCyC2l_5gR0,55990,2600,69
Zc-Ly4-Sm8k,15267,940,93
t5Yt5P2wos8,17531,1084,33
SlO8PPn0whQ,7485,595,132
0O-5nVdMFVs,25550,3002,292
Po0RNUWFBc0,140456,8082,470
1jrLOyi5qOI,46835,2858,76
PZIH5aFpCys,19460,1258,70
Lrm7X1_HI4U,135891,5786,266
hvu9Y_vcaCs,9205,189,25
GR8Y88CXL_4,11383,819,34
EoxP36LA_hM,3293,290,36
LTCyjGrkacs,6863,411,45
S-sSDIZYIX8,38016,1956,98
2mhZoay1_Sg,58209,2922,111
totpIOCdl9Q,2145,150,28
4_mXbGRyrPI,529004,18409,1221
7ye559Xvujo,114633,5227,176
3r54BoshQMQ,11052,911,107
ZSJDVin8x1g,15840,180,30
psYs3JKm4ZE,168106,15438,932
sPecXb3CxNg,27078,1866,63
gimOer89yeo,35950,1872,68
cAIriwPjqbY,410791,12526,629
nIPexEaUdM0,46039,1745,110
ckfxFSEeE68,25257,1666,33
ZCYDxflmF6o,46865,2640,97
PBilyiMwMhk,29660,1475,41
DmN535Y2PGw,615966,19764,949
8j4ZMn4-nv8,636789,23746,812
PiKPrg_EQMw,146714,8435,664
Q0LQThPdIN8,1469,94,22
G7yfLtcILzg,22963,591,0
NDcxMmyKABk,221701,8028,295
82UgVgp-ZSY,2775,168,19
lnPGs-yc5do,24116,1954,87
HLF65JpfZCY,15441,189,30
J1zxoWwbFFg,86648,3972,151
_SYi-0bLroA,202705,13954,385
FwuCK9uROHc,245637,11800,254
JWv6s69FYHE,258424,13045,557
8NZdD1Gbmhc,63927,3356,100
2Ogn4J0Pv9E,111064,6824,224
B0gN6FVKie8,30250,1784,59
09FdnFL4eTQ,3028,252,18
HZ2TY6SW3Ao,34834,3169,100
2mVLtuQnjSM,122718,7390,755
6UUBny7VRvY,10793,686,32
yEqBXM6Kt3U,1698,131,24
LqCwf_M0Mjc,42337,2341,64
KHFHE3rHRjE,3817,336,63
C0XWqwuLv7c,42790,2210,79
pGWFDPtp7PU,35832,2260,89
cYtTIwO2J3g,3146,202,39
Wiuirr5Hnn4,25102,1098,25
Js4XFF07v7U,1263,64,16
CPMV-6gdRfM,4356,342,100
l3Xn_EyZ96o,31990,1555,50
5ghlpfmMl5E,69828,3568,58
8LSjhXiqfeg,7630,92,9
clUJ9sUtUHI,106988,5461,188
QEHxBkg-y60,31562,1735,68
hNeeWTjvB-Y,108080,3178,77
v3YsYY_GFoU,24905,1287,28
6SCJ2LcXF1I,6228,493,45
3OF1pfxTNmY,171741,6591,401
GZtiZgMRFHg,44912,2517,61
gMEiHbNQu5A,42552,2495,103
04N2Et9nIZc,39391,1519,73
L_qE5sfYqWE,13869,625,45
RC99qVO1om0,22566,1292,21
KeGiHKJx198,163480,6761,412
xqMA9u_dAFw,10446,610,8
t4UCKWYNRtE,35058,2205,286
D44KVp0xMyo,19110,1073,54
xeDNw8OFTkQ,38290,1970,71
u7-FvFJvy6E,19782,936,43
x1AJFCOlcCs,89434,4480,123
evZ63YxHu9Q,32133,1998,44
BkecDXwaQyU,50063,2670,76
-mihMo5TsC8,107427,5565,151
DsKVWlMYgho,7172,499,65
efHH8FKR3Dc,30396,1644,29
nh0qw4JYJE0,19877,984,18
vInCebTuI_U,53114,1646,42
VXYtV45E3j0,107282,5194,99
2lXLX2oTHYs,35471,1704,50
0p3l3z1DBi4,44353,1988,50
ZpbDcd_OFHo,44258,2508,99
gF_8M8F7Y4U,39093,1945,40
5FtDEblBxNE,20193,1155,21
2t8zSMMh2iA,16792,903,32
7iTyHGF0hC0,10777,719,29
zFYCAPO-rMI,31515,1522,32
s5C0Oww2H7U,22316,1242,26
pH606RTshVc,13152,681,24
cYaAl0hB3n0,17701,798,46
Q6u1e54uDhw,44771,1591,47
jIjQjHrbMxE,86149,2204,39
1pwXZ2-Gtvo,12821,489,8
om1uodsoSG4,8624,403,8
hLrU5s2Q6DE,25391,1106,35
Y5cvc6B-7iA,30177,1611,28
wkPsxs3-RpI,46889,2326,124
XHr7vGtLKfQ,76115,2642,86
VJZyTZ3J-AM,63309,3141,80
4N59Ek2HGks,94308,3243,179
5yUmBpsFZBk,257745,12657,932
eGpdo4dcca4,1518132,90959,2439
7NERm8PpkjQ,82420,2840,92
1xm46Ftt8AQ,60031,2273,111
ixhGFrtyk-o,95657,3101,166
AU5O6DrehFI,49434,2284,82
0vjJzIoFgQY,100761,3620,114
DNj1b_dUHs4,38018,1616,53
VRfOc4UtH64,57913,2190,77
vdHkYzdxfmc,312082,10295,925
fpAbGxMaLCA,23699,2095,183
w84qYC7H2DQ,43246,1647,64
XCjEZcjyJ4w,142161,5005,117
51jylLok_AE,65447,2281,107
m2kX7wN2CXs,23647,1627,33
WRTB77wusbI,13685,713,34
Gmt-AAki4NA,86054,2451,120
OX-Wy6w3VSA,32465,1351,43
nxBWa30mQl0,8754,135,13
9WuiW3YG430,14377,1090,85
P0j6OHHuxW0,345623,8018,519
IL2Dg7XcLWg,24079,1134,50
tJd5rL0O6mE,44123,1609,52
eui9IxEGZ4k,32507,1550,73
n8ocCtoSUy4,115916,4579,197
IImqH5D29Uo,360394,13854,498
4KqqYWeFEFw,15165,1050,125
z0v_dQ4cjlw,14886,381,54
RBBj7R7SQns,27815,1429,48
bLz31ohOpxk,50077,2120,67
5YWhXvcJQw4,52480,2315,39
9_uRmhvSXFI,90431,3244,77
NH0M4jM7Cww,29682,1732,33
GWKw8X4gKTo,24496,1361,24
fOYqWamB_yg,215968,8689,380
_xsE_GmO9xc,92258,3792,169
9yH6zCAgHmw,333598,12614,398
l-_TRAn5xRw,68073,2896,133
ivRjk7T6AXw,129614,5807,121
C4IxcdO6afw,65270,2498,95
5x-detAH3gk,79097,2881,107
ULXIOfB3VoE,143787,4999,1064
exAGosrlev0,201309,4674,366
UeRDrDr6zwg,272779,7131,556
HWe6Vy4pd4o,120355,4962,274
BieXxZ1xL0M,27390,1501,56
eSQFPgjc758,189054,8626,396
qPW3BJcRgMo,59949,3333,56
YABKDvM_tMM,150487,6692,118
w6xEkw-sQUo,254823,7833,160
oPsl4Pn5GUA,79500,4016,75
LZt5lsrgHIw,1071,87,11
AKlRRZXaJs4,134782,5654,130
-UUtj3ZoDuI,263285,9619,307
KEZsewm4sl8,31389,1117,34
ZTzxV43JQgs,191283,4936,1186
rBe4qLkMx0M,26154,1683,27
O8flw1cZc2U,24476,1282,38
O8r_J8LaYHg,111110,3143,80
Kz8PYLnB0cA,73715,4324,158
AZIJ_uvJqVA,87509,5221,129
nYHLEmNxapA,14982,719,11
H8ev3hyfiHo,15340,725,14
486uClWfX_c,18762,1062,22
bf_EUSHdADk,61214,3375,33
xHWcOAgdxwE,65848,4686,105
yzCIXuvMkpc,22149,1083,16
8ZDLKWNnj1s,31649,1827,55
cesnYfGRWtM,2616899,90637,4488
T-__hWabsU0,13968,755,9
D89ykB62CII,54662,3695,124
xLflTOae0bo,22049,1200,28
TDHPLZE2pjQ,43841,2170,45
c6tAUhtw418,23519,1500,37
I0qQO11TCUs,43575,2300,82
UwYhDHkWyBQ,11461,658,29
PWJ-qVGjZ5M,15215,760,43
Kn0lf2cc-Ho,57317,3390,132
BQGLLiaI_58,46922,2726,65
rkapkXaTDoE,38821,2242,98
Frb8bYBvq7U,94806,6010,117
RwPis6vr3Fo,356394,17706,678
2TmKOxmfZow,79047,3842,88
rk3R383v3-g,122225,7450,142
qsA1assjpHU,49022,3986,82
yd4sNcoHHms,64655,3685,63
sFqWN34zTaw,163998,9064,323
LfsPR8lkiNI,52005,2627,68
hyH5X9XHYN4,39125,2228,69
CBrPj9ZMmqE,8786,703,23
3rlNekxg8K0,80951,3402,155
qDCEEv_kJQo,100970,4314,150
BSuZJ1m_Ggg,56250,2455,123
izxvfExnRKw,42160,1843,91
kgRB1GwN0R4,54334,1861,51
xm4YKxJ1_hs,42459,2053,91
PUGiazlBVbY,76814,2499,62
QjwAwSnZHtw,33926,1045,23
QTfN_SgRfgQ,170324,5402,127
BUmOBwrkvaU,85264,4487,142
SWFVNwpEr7w,48609,2359,49
J_6Jr8s7WhY,34233,1872,50
08RtBotcH8c,138374,4411,76
ZWrJ5TKJdnY,24780,1361,15
0a7JZ4FhGGI,79308,3437,92
f4jBYwx81y4,78978,4160,164
bxthP-dLW_s,44299,2752,47
KyibRCqYshs,80968,5193,79
ZL9kYnptRsE,64376,3667,89
zH43mX3ryTI,203183,10038,244
pLZHdB_ZTuQ,51899,2753,64
0Ie60DgBpXQ,175867,8817,301
8z3i2L4WvtE,42853,2288,43
UHqa7MAJlbU,61929,2376,46
i-iTrCAwHF8,86991,4575,106
HUF6h16tCOo,39220,1764,46
NASCmDupgB4,83815,2785,131
_OySYGsVqaU,29992,1195,50
pLbCUbIEzN4,57849,2249,90
F1IoDRQfuRU,43674,2093,65
IN5oCul5tbs,59018,2680,142
WXc8T3U28qg,34259,1228,32
cCa4UV7jTg0,57965,2778,98
TdtLv3K8A84,32905,1701,49
L0P-pXVYWNY,58933,3277,64
b49x4zYp2D0,208657,10732,318
5wyAphiBcB0,49256,2398,85
sm_5cpBUI9o,36525,1656,59
4l-mPHmPZtY,200970,5492,178
3sB73ENNY2o,26253,931,25
YjIlTfTJyuA,40232,1710,44
lM0s9qnQi_Q,182442,9506,270
6j6wlU1QUME,43110,1960,69
N_mZq_22CvQ,225589,6053,141
wvA71UuV-nA,70261,3153,112
uS5qiWkbLa8,153286,8591,247
6_pl3t-vKPc,66886,3608,83
JdYc2AMBuFI,110144,5341,313
w7od6AExTqU,115228,5833,263
PMUHtDhf_Ow,9619,603,28
FsuSnVmUoCI,3026,413,42
9Dj4j5298C4,173900,11549,383
2xnV6aR5Oqc,115705,4696,91
JKI8tpZNfLU,115939,7263,118
LFFAuZWk2zE,59419,2876,78
KYurjejHU_w,276515,7690,136
556YEzgnTTA,96832,4473,150
kZGiHP91P14,92452,6985,150
-UvIz_PtUP4,31166,1573,27
bmhSBmYhqKU,61578,3372,103
K4ErqN8fMSU,341625,11396,167
qN0J1qmFlEE,234250,7019,143
CA9Fy4ZaVu0,3506,324,82
oBx4sskFcmI,141698,5500,94
I5FTKXLMxvw,3871,196,16
C76keSfmDhI,9840,830,67
eGyYxWMw0zc,32233,2074,123
Prj7bgIh3VA,605471,20120,740
6P5h3WMj3Uw,27785,1578,138
bdToDH3FuUM,1706,219,48
LpqTP6F_eGs,37478,1678,51
N-kvzyuSaAU,20617,855,60
ze7mO8KHhEo,73373,2378,46
-q_zo2-RHD4,145265,4272,93
6xC3d4VZ74g,59637,2192,43
79DVOPZGln0,19006,912,17
5lN14wUFfD4,308180,14174,285
Y2TWO_aYDdE,638289,21165,1963
NdaMT0VNQSQ,75187,2271,46
rTKErDS3thY,13706,842,47
ToLCE8ZuiR0,100418,2219,36
2m4wo5Yo76k,4516,296,29
Q8UxuDzOGN4,105649,3608,89
vhbXsXa4LPw,9621,884,39
vmpbGU9DImQ,229199,7038,89
mIh4bqJRwvs,115315,4881,160
jiXa8EDpVx0,83844,3749,90
C4_hYfqiRts,2798,147,23
VXaQ5Rta1pw,60241,2465,57
